,Date,Unnamed: 0,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
10754,2019-09-23 08:10:00-04,15362,ND0137,N,248,74.88,6.39%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10755,2019-09-23 08:15:00-04,15363,ND0137,N,257,75.55,6.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10756,2019-09-23 08:20:00-04,15364,ND0137,N,235,74.99,6.65%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10757,2019-09-23 08:25:00-04,15365,ND0137,N,213,76.66,5.54%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10758,2019-09-23 08:30:00-04,15366,ND0137,N,224,76.96,5.77%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10759,2019-09-23 08:35:00-04,15367,ND0137,N,236,75.01,6.26%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10760,2019-09-23 08:40:00-04,15368,ND0137,N,203,76.42,5.58%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10761,2019-09-23 08:45:00-04,15369,ND0137,N,222,75.43,6.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10762,2019-09-23 08:50:00-04,15370,ND0137,N,224,75.45,6.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10763,2019-09-23 08:55:00-04,15371,ND0137,N,184,75.03,5.24%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10764,2019-09-23 09:00:00-04,15372,ND0137,N,181,76.03,4.77%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10765,2019-09-23 09:05:00-04,15373,ND0137,N,151,74.97,4.24%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10766,2019-09-23 09:10:00-04,15374,ND0137,N,158,73.19,4.57%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10767,2019-09-23 09:15:00-04,15375,ND0137,N,196,74.21,5.99%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10768,2019-09-23 09:20:00-04,15376,ND0137,N,181,74.18,5.23%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10769,2019-09-23 09:25:00-04,15377,ND0137,N,195,75.18,5.64%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10770,2019-09-23 09:30:00-04,15378,ND0137,N,170,74.75,4.37%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10771,2019-09-23 09:35:00-04,15379,ND0137,N,154,75.23,4.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10772,2019-09-23 09:40:00-04,15380,ND0137,N,155,74.17,4.23%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10773,2019-09-23 09:45:00-04,15381,ND0137,N,174,74.58,4.90%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10774,2019-09-23 09:50:00-04,15382,ND0137,N,155,75.12,4.46%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10775,2019-09-23 09:55:00-04,15383,ND0137,N,133,74.97,4.23%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10776,2019-09-23 10:00:00-04,15384,ND0137,N,163,73.41,5.18%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10777,2019-09-23 10:05:00-04,15385,ND0137,N,152,74.21,4.11%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10778,2019-09-23 10:10:00-04,15386,ND0137,N,143,73.37,4.19%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10779,2019-09-23 10:15:00-04,15387,ND0137,N,154,76.41,3.99%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10780,2019-09-23 10:20:00-04,15388,ND0137,N,175,74.09,4.94%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10781,2019-09-23 10:25:00-04,15389,ND0137,N,146,73.94,4.44%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10782,2019-09-23 10:30:00-04,15390,ND0137,N,149,74.72,4.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10783,2019-09-23 10:35:00-04,15391,ND0137,N,151,74.39,4.61%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10784,2019-09-23 10:40:00-04,15392,ND0137,N,159,73.94,4.49%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10785,2019-09-23 10:45:00-04,15393,ND0137,N,126,74.93,4.00%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10786,2019-09-23 10:50:00-04,15394,ND0137,N,140,72.07,4.18%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10787,2019-09-23 10:55:00-04,15395,ND0137,N,166,75.77,4.61%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10788,2019-09-23 11:00:00-04,15396,ND0137,N,160,74.74,4.75%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10789,2019-09-23 11:05:00-04,15397,ND0137,N,150,74.65,4.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10790,2019-09-23 11:10:00-04,15398,ND0137,N,152,74.85,4.66%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10791,2019-09-23 11:15:00-04,15399,ND0137,N,151,75.16,4.53%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10792,2019-09-23 11:20:00-04,15400,ND0137,N,191,73.41,5.73%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10793,2019-09-23 11:25:00-04,15401,ND0137,N,148,75.63,4.60%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10794,2019-09-23 11:30:00-04,15402,ND0137,N,161,75.75,4.94%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10795,2019-09-23 11:35:00-04,15403,ND0137,N,151,74.64,4.92%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10796,2019-09-23 11:40:00-04,15404,ND0137,N,153,73.19,4.80%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10797,2019-09-23 11:45:00-04,15405,ND0137,N,146,75.42,4.26%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10798,2019-09-23 11:50:00-04,15406,ND0137,N,173,73.48,5.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10799,2019-09-23 11:55:00-04,15407,ND0137,N,165,74.45,5.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10800,2019-09-23 12:00:00-04,15408,ND0137,N,150,73.43,4.69%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10801,2019-09-23 12:05:00-04,15409,ND0137,N,151,75.12,4.25%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10802,2019-09-23 12:10:00-04,15410,ND0137,N,160,74.82,4.44%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10803,2019-09-23 12:15:00-04,15411,ND0137,N,152,73.71,4.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10804,2019-09-23 12:20:00-04,15412,ND0137,N,184,74.32,5.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10805,2019-09-23 12:25:00-04,15413,ND0137,N,149,76.14,4.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10806,2019-09-23 12:30:00-04,15414,ND0137,N,149,75.13,4.15%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10807,2019-09-23 12:35:00-04,15415,ND0137,N,162,73.71,4.97%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10808,2019-09-23 12:40:00-04,15416,ND0137,N,154,74.15,4.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10809,2019-09-23 12:45:00-04,15417,ND0137,N,150,74.54,4.36%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10810,2019-09-23 12:50:00-04,15418,ND0137,N,156,73.94,5.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10811,2019-09-23 12:55:00-04,15419,ND0137,N,154,75.11,4.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10812,2019-09-23 13:00:00-04,15420,ND0137,N,141,74.6,4.27%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10813,2019-09-23 13:05:00-04,15421,ND0137,N,147,73.28,4.21%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10814,2019-09-23 13:10:00-04,15422,ND0137,N,158,74.27,4.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10815,2019-09-23 13:15:00-04,15423,ND0137,N,150,75.13,4.02%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10816,2019-09-23 13:20:00-04,15424,ND0137,N,171,73.79,4.67%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10817,2019-09-23 13:25:00-04,15425,ND0137,N,161,72.26,4.99%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10818,2019-09-23 13:30:00-04,15426,ND0137,N,185,73.21,5.24%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10819,2019-09-23 13:35:00-04,15427,ND0137,N,142,74.15,4.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10820,2019-09-23 13:40:00-04,15428,ND0137,N,160,73.54,5.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10821,2019-09-23 13:45:00-04,15429,ND0137,N,180,74.75,5.41%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10822,2019-09-23 13:50:00-04,15430,ND0137,N,162,74.82,5.04%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10823,2019-09-23 13:55:00-04,15431,ND0137,N,161,74.97,4.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10824,2019-09-23 14:00:00-04,15432,ND0137,N,187,74.72,5.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10825,2019-09-23 14:05:00-04,15433,ND0137,N,162,74.32,4.47%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10826,2019-09-23 14:10:00-04,15434,ND0137,N,170,74.32,4.95%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10827,2019-09-23 14:15:00-04,15435,ND0137,N,170,76.01,4.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10828,2019-09-23 14:20:00-04,15436,ND0137,N,164,77.63,4.30%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10829,2019-09-23 14:25:00-04,15437,ND0137,N,145,75.61,3.87%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10830,2019-09-23 14:30:00-04,15438,ND0137,N,130,74.94,3.57%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10831,2019-09-23 14:35:00-04,15439,ND0137,N,170,75.99,4.96%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10832,2019-09-23 14:40:00-04,15440,ND0137,N,151,76.27,4.24%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10833,2019-09-23 14:45:00-04,15441,ND0137,N,172,74.33,4.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10834,2019-09-23 14:50:00-04,15442,ND0137,N,162,75.74,4.68%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10835,2019-09-23 14:55:00-04,15443,ND0137,N,152,75.63,3.91%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10836,2019-09-23 15:00:00-04,15444,ND0137,N,209,75.8,5.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10837,2019-09-23 15:05:00-04,15445,ND0137,N,141,76.35,4.02%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10838,2019-09-23 15:10:00-04,15446,ND0137,N,151,76.21,4.05%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10839,2019-09-23 15:15:00-04,15447,ND0137,N,179,75.49,4.69%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10840,2019-09-23 15:20:00-04,15448,ND0137,N,196,73.73,5.58%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10841,2019-09-23 15:25:00-04,15449,ND0137,N,157,75.22,4.43%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10842,2019-09-23 15:30:00-04,15450,ND0137,N,162,75.46,4.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10843,2019-09-23 15:35:00-04,15451,ND0137,N,194,74.0,5.56%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10844,2019-09-23 15:40:00-04,15452,ND0137,N,212,74.49,5.31%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10845,2019-09-23 15:45:00-04,15453,ND0137,N,207,75.38,5.82%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10846,2019-09-23 15:50:00-04,15454,ND0137,N,208,76.9,5.32%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10847,2019-09-23 15:55:00-04,15455,ND0137,N,223,76.73,5.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10848,2019-09-23 16:00:00-04,15456,ND0137,N,186,76.19,5.12%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10849,2019-09-23 16:05:00-04,15457,ND0137,N,201,76.1,4.62%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10850,2019-09-23 16:10:00-04,15458,ND0137,N,193,73.72,5.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10851,2019-09-23 16:15:00-04,15459,ND0137,N,192,76.4,5.01%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10852,2019-09-23 16:20:00-04,15460,ND0137,N,199,76.18,4.64%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10853,2019-09-23 16:25:00-04,15461,ND0137,N,222,77.47,5.22%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10854,2019-09-23 16:30:00-04,15462,ND0137,N,189,77.63,4.67%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10855,2019-09-23 16:35:00-04,15463,ND0137,N,189,76.05,4.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10856,2019-09-23 16:40:00-04,15464,ND0137,N,197,76.01,4.86%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10857,2019-09-23 16:45:00-04,15465,ND0137,N,201,77.15,5.32%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10858,2019-09-23 16:50:00-04,15466,ND0137,N,198,76.45,4.54%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10859,2019-09-23 16:55:00-04,15467,ND0137,N,216,77.34,5.23%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10860,2019-09-23 17:00:00-04,15468,ND0137,N,197,78.01,4.56%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10861,2019-09-23 17:05:00-04,15469,ND0137,N,153,77.95,3.64%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10862,2019-09-23 17:10:00-04,15470,ND0137,N,186,77.52,4.71%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10863,2019-09-23 17:15:00-04,15471,ND0137,N,212,74.72,5.54%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10864,2019-09-23 17:20:00-04,15472,ND0137,N,191,77.08,4.64%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10865,2019-09-23 17:25:00-04,15473,ND0137,N,192,77.12,4.56%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10866,2019-09-23 17:30:00-04,15474,ND0137,N,220,76.4,5.08%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10867,2019-09-23 17:35:00-04,15475,ND0137,N,185,76.0,4.61%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10868,2019-09-23 17:40:00-04,15476,ND0137,N,179,76.96,4.24%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10869,2019-09-23 17:45:00-04,15477,ND0137,N,200,76.0,4.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10870,2019-09-23 17:50:00-04,15478,ND0137,N,155,76.8,3.49%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10871,2019-09-23 17:55:00-04,15479,ND0137,N,174,76.0,4.42%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10872,2019-09-23 18:00:00-04,15480,ND0137,N,164,76.96,4.05%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10873,2019-09-23 18:05:00-04,15481,ND0137,N,163,76.88,3.98%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10874,2019-09-23 18:10:00-04,15482,ND0137,N,146,76.54,3.71%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10875,2019-09-23 18:15:00-04,15483,ND0137,N,160,77.11,3.89%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10876,2019-09-23 18:20:00-04,15484,ND0137,N,133,77.99,3.15%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10877,2019-09-23 18:25:00-04,15485,ND0137,N,166,75.92,4.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10878,2019-09-23 18:30:00-04,15486,ND0137,N,153,76.44,3.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10879,2019-09-23 18:35:00-04,15487,ND0137,N,159,78.41,3.93%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10880,2019-09-23 18:40:00-04,15488,ND0137,N,143,78.42,3.32%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10881,2019-09-23 18:45:00-04,15489,ND0137,N,136,74.77,3.49%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10882,2019-09-23 18:50:00-04,15490,ND0137,N,156,75.84,4.13%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10883,2019-09-23 18:55:00-04,15491,ND0137,N,142,75.41,3.73%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10884,2019-09-23 19:00:00-04,15492,ND0137,N,131,76.56,3.24%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10885,2019-09-23 19:05:00-04,15493,ND0137,N,130,77.72,3.13%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10886,2019-09-23 19:10:00-04,15494,ND0137,N,111,77.22,2.89%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10887,2019-09-23 19:15:00-04,15495,ND0137,N,105,77.18,2.76%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10888,2019-09-23 19:20:00-04,15496,ND0137,N,125,74.01,3.40%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10889,2019-09-23 19:25:00-04,15497,ND0137,N,109,76.18,2.60%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10890,2019-09-23 19:30:00-04,15498,ND0137,N,124,76.13,3.17%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10891,2019-09-23 19:35:00-04,15499,ND0137,N,106,75.63,2.65%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10892,2019-09-23 19:40:00-04,15500,ND0137,N,96,74.56,2.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10893,2019-09-23 19:45:00-04,15501,ND0137,N,98,76.21,2.32%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10894,2019-09-23 19:50:00-04,15502,ND0137,N,94,74.82,2.59%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10895,2019-09-23 19:55:00-04,15503,ND0137,N,106,73.62,2.67%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10896,2019-09-23 20:00:00-04,15504,ND0137,N,97,76.22,2.36%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10897,2019-09-23 20:05:00-04,15505,ND0137,N,102,74.57,2.51%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10898,2019-09-23 20:10:00-04,15506,ND0137,N,95,74.67,2.39%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10899,2019-09-23 20:15:00-04,15507,ND0137,N,102,72.83,2.86%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10900,2019-09-23 20:20:00-04,15508,ND0137,N,101,75.62,2.49%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10901,2019-09-23 20:25:00-04,15509,ND0137,N,91,75.61,2.29%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10902,2019-09-23 20:30:00-04,15510,ND0137,N,122,76.15,3.02%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10903,2019-09-23 20:35:00-04,15511,ND0137,N,103,73.48,2.77%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10904,2019-09-23 20:40:00-04,15512,ND0137,N,92,75.27,2.26%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10905,2019-09-23 20:45:00-04,15513,ND0137,N,82,73.58,2.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10906,2019-09-23 20:50:00-04,15514,ND0137,N,88,73.24,2.40%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10907,2019-09-23 20:55:00-04,15515,ND0137,N,65,73.76,1.62%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10908,2019-09-23 21:00:00-04,15516,ND0137,N,75,76.33,1.76%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10909,2019-09-23 21:05:00-04,15517,ND0137,N,71,73.79,1.99%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10910,2019-09-23 21:10:00-04,15518,ND0137,N,64,76.19,1.53%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10911,2019-09-23 21:15:00-04,15519,ND0137,N,78,75.73,2.00%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10912,2019-09-23 21:20:00-04,15520,ND0137,N,91,76.28,2.26%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10913,2019-09-23 21:25:00-04,15521,ND0137,N,91,74.77,2.23%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10914,2019-09-23 21:30:00-04,15522,ND0137,N,92,75.46,2.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10915,2019-09-23 21:35:00-04,15523,ND0137,N,76,73.66,2.30%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10916,2019-09-23 21:40:00-04,15524,ND0137,N,77,73.86,1.93%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10917,2019-09-23 21:45:00-04,15525,ND0137,N,61,73.56,1.47%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10918,2019-09-23 21:50:00-04,15526,ND0137,N,74,74.43,2.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10919,2019-09-23 21:55:00-04,15527,ND0137,N,54,74.1,2.29%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
10920,2019-09-23 22:00:00-04,15528,ND0137,N,75,73.92,2.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
